image_filename,track_id,centroid_x_px_ellipse,centroid_y_px_ellipse,major_axis_px,minor_axis_px,orientation_deg,len_um
Acquisition_2519_2_1.png,36,332.7,298.0,9.35,6.74,141.15,3.22
Acquisition_2519_2_1.png,37,214.8,263.7,14.69,12.22,122.01,5.07
Acquisition_2519_2_1.png,38,452.4,260.5,11.46,7.46,158.76,3.95
Acquisition_2519_2_1.png,39,939.0,217.2,13.73,10.31,91.77,4.74
Acquisition_2519_2_1.png,40,690.4,199.3,16.42,12.64,137.54,5.67
Acquisition_2519_2_1.png,41,531.8,190.9,13.63,12.87,51.76,4.7
Acquisition_2519_2_1.png,42,540.6,174.7,8.18,5.99,0.8,2.82
Acquisition_2519_2_1.png,43,182.3,152.2,15.75,8.96,31.26,5.43
Acquisition_2519_2_1.png,44,182.8,113.2,12.05,11.91,166.21,4.16
Acquisition_2519_2_1.png,45,142.4,99.4,16.58,10.87,125.84,5.72
Acquisition_2519_2_1.png,46,601.4,79.5,10.2,9.1,96.51,3.52
Acquisition_2519_2_1.png,47,541.3,62.8,17.22,12.05,9.76,5.94
Acquisition_2519_2_1.png,48,744.0,39.1,11.6,5.8,142.98,4.0
Acquisition_2519_2_1.png,49,767.2,37.6,10.2,9.6,110.48,3.52
Acquisition_2519_2_1.png,50,783.5,28.6,14.6,9.75,84.06,5.04
Acquisition_2519_2_1.png,51,112.7,23.3,11.49,11.45,104.66,3.96
Acquisition_2519_2_1.png,52,824.2,20.8,16.16,13.37,95.68,5.57
Acquisition_2519_3_0.png,1,201.7,1010.0,13.73,9.11,141.73,4.74
Acquisition_2519_3_0.png,2,606.3,956.4,17.43,11.03,174.2,6.01
Acquisition_2519_3_0.png,3,400.7,952.9,9.95,8.22,173.88,3.43
Acquisition_2519_3_0.png,4,900.4,904.5,18.24,12.66,91.56,6.29
Acquisition_2519_3_0.png,5,150.6,900.1,16.41,11.72,51.46,5.66
Acquisition_2519_3_0.png,6,447.3,894.0,16.29,14.07,108.23,5.62
Acquisition_2519_3_0.png,7,203.3,882.9,14.44,11.5,3.52,4.98
Acquisition_2519_3_0.png,8,178.2,871.9,13.96,11.87,151.48,4.81
Acquisition_2519_3_0.png,9,495.6,845.9,15.4,12.79,136.24,5.31
Acquisition_2519_3_0.png,10,924.3,778.4,10.45,8.9,85.76,3.61
Acquisition_2519_3_0.png,11,110.8,692.1,19.14,14.25,95.05,6.6
Acquisition_2519_3_0.png,12,334.9,691.8,17.49,13.64,3.51,6.03
Acquisition_2519_3_0.png,13,490.6,651.5,14.75,12.65,41.09,5.09
Acquisition_2519_3_0.png,14,910.4,614.0,14.7,13.55,43.16,5.07
Acquisition_2519_3_0.png,15,294.5,612.8,17.8,13.02,143.85,6.14
Acquisition_2519_3_0.png,16,542.9,608.2,17.57,13.5,6.41,6.06
Acquisition_2519_3_0.png,17,927.5,579.2,18.6,12.0,76.17,6.42
Acquisition_2519_3_0.png,18,897.9,569.5,16.65,8.85,3.98,5.75
Acquisition_2519_3_0.png,19,877.9,568.3,15.56,11.67,33.66,5.37
Acquisition_2519_3_0.png,20,439.2,564.0,14.81,13.77,63.13,5.11
Acquisition_2519_3_0.png,21,96.6,550.3,15.17,13.07,140.57,5.23
Acquisition_2519_3_0.png,22,308.1,542.4,19.28,9.09,144.52,6.65
Acquisition_2519_3_0.png,23,170.9,514.7,16.08,12.66,62.73,5.55
Acquisition_2519_3_0.png,24,650.5,482.1,9.92,8.4,8.66,3.42
Acquisition_2519_3_0.png,25,333.8,468.2,13.73,12.16,16.19,4.74
Acquisition_2519_3_0.png,26,816.9,462.9,17.67,12.47,60.11,6.1
Acquisition_2519_3_0.png,27,45.0,459.3,18.34,14.82,147.1,6.33
Acquisition_2519_3_0.png,28,268.4,413.8,12.89,10.29,175.19,4.45
Acquisition_2519_3_0.png,29,693.0,383.0,14.03,13.47,105.73,4.84
Acquisition_2519_3_0.png,30,394.9,382.9,16.34,13.12,25.08,5.64
Acquisition_2519_3_0.png,31,943.6,360.6,16.95,16.48,107.57,5.85
Acquisition_2519_3_0.png,32,829.1,357.5,14.16,13.14,148.67,4.88
Acquisition_2519_3_0.png,33,904.9,338.2,19.95,14.04,68.89,6.88
Acquisition_2519_3_0.png,34,805.3,333.4,18.3,14.6,111.53,6.31
Acquisition_2519_3_0.png,35,907.0,300.7,13.87,10.16,90.4,4.79
Acquisition_2519_3_0.png,36,968.0,282.6,16.2,15.31,82.69,5.59
Acquisition_2519_3_0.png,37,697.0,279.5,17.22,11.84,123.55,5.94
Acquisition_2519_3_0.png,38,739.6,265.9,16.32,10.19,80.37,5.63
Acquisition_2519_3_0.png,39,618.2,264.7,12.94,9.63,179.73,4.46
Acquisition_2519_3_0.png,40,194.0,255.1,16.03,11.92,170.71,5.53
Acquisition_2519_3_0.png,41,774.3,247.9,13.99,10.15,27.49,4.83
Acquisition_2519_3_0.png,42,655.4,190.4,15.71,14.77,131.92,5.42
Acquisition_2519_3_0.png,43,645.8,154.9,16.06,11.56,29.1,5.54
Acquisition_2519_3_0.png,44,919.7,146.3,15.62,14.83,43.23,5.39
Acquisition_2519_3_0.png,45,689.8,133.9,19.46,10.71,68.32,6.71
Acquisition_2519_3_0.png,46,1009.8,70.5,21.25,12.52,62.82,7.33
Acquisition_2519_3_1.png,1,304.2,965.1,18.06,15.68,24.48,6.23
Acquisition_2519_3_1.png,2,238.2,926.4,18.41,15.34,123.57,6.35
Acquisition_2519_3_1.png,3,422.2,904.9,15.4,11.87,178.81,5.31
Acquisition_2519_3_1.png,4,908.4,897.9,16.21,14.18,145.28,5.59
Acquisition_2519_3_1.png,5,733.1,882.8,16.9,13.85,1.08,5.83
Acquisition_2519_3_1.png,6,107.0,851.2,14.19,13.47,3.2,4.9
Acquisition_2519_3_1.png,7,327.9,836.0,17.75,14.57,110.78,6.13
Acquisition_2519_3_1.png,8,230.5,786.3,16.07,12.36,126.78,5.54
Acquisition_2519_3_1.png,9,174.0,752.5,12.25,9.62,50.07,4.23
Acquisition_2519_3_1.png,10,377.7,734.0,18.05,11.75,157.48,6.23
Acquisition_2519_3_1.png,11,274.2,693.7,14.93,13.64,68.67,5.15
Acquisition_2519_3_1.png,12,202.9,599.1,15.42,15.21,113.63,5.32
Acquisition_2519_3_1.png,13,396.2,593.7,11.94,8.38,46.91,4.12
Acquisition_2519_3_1.png,14,939.2,552.4,12.43,10.46,78.46,4.29
Acquisition_2519_3_1.png,15,492.7,552.5,13.96,13.48,38.72,4.81
Acquisition_2519_3_1.png,16,382.4,543.4,14.93,14.37,10.3,5.15
Acquisition_2519_3_1.png,17,419.7,534.8,15.42,14.62,61.17,5.32
Acquisition_2519_3_1.png,18,777.1,533.5,15.66,8.61,152.28,5.4
Acquisition_2519_3_1.png,19,556.6,511.2,14.15,12.11,82.35,4.88
Acquisition_2519_3_1.png,20,393.7,493.4,11.06,9.67,99.94,3.82
Acquisition_2519_3_1.png,21,466.4,456.2,15.09,10.51,31.65,5.2
Acquisition_2519_3_1.png,22,424.8,453.9,11.72,10.92,65.21,4.04
Acquisition_2519_3_1.png,23,9.9,453.6,14.03,12.22,134.52,4.84
Acquisition_2519_3_1.png,24,577.1,360.6,12.4,10.23,69.09,4.28
Acquisition_2519_3_1.png,25,943.5,353.8,16.49,13.75,29.4,5.69
Acquisition_2519_3_1.png,26,988.3,352.5,15.89,14.56,99.22,5.48
Acquisition_2519_3_1.png,27,597.0,295.0,12.51,10.37,53.85,4.32
Acquisition_2519_3_1.png,28,89.9,292.8,15.07,7.94,133.89,5.2
Acquisition_2519_3_1.png,29,1018.6,281.4,18.18,15.62,63.02,6.27
Acquisition_2519_3_1.png,30,558.6,221.1,15.77,8.76,59.16,5.44
Acquisition_2519_3_1.png,31,373.5,206.5,36.09,13.7,90.46,12.45
Acquisition_2519_3_1.png,32,699.3,203.5,11.69,7.01,148.22,4.03
Acquisition_2519_3_1.png,33,24.5,188.4,18.5,13.0,168.59,6.38
Acquisition_2519_3_1.png,34,247.1,183.5,16.11,13.88,153.83,5.56
Acquisition_2519_3_1.png,35,899.9,157.8,12.11,8.74,168.6,4.18
Acquisition_2519_3_1.png,36,249.0,155.8,24.9,11.05,84.67,8.59
Acquisition_2519_3_1.png,37,359.6,139.9,15.85,14.46,20.46,5.47
Acquisition_2519_3_1.png,38,353.5,117.3,13.26,12.23,30.19,4.58
Acquisition_2519_3_1.png,39,672.7,102.6,15.03,13.64,94.66,5.19
Acquisition_2519_3_1.png,40,439.1,98.8,15.06,14.04,37.7,5.2
Acquisition_2519_3_1.png,41,29.3,85.0,13.56,13.14,167.42,4.68
Acquisition_2519_3_1.png,42,465.9,27.6,8.97,6.9,92.94,3.1
Acquisition_2519_3_1.png,43,12.5,17.6,15.98,14.85,169.64,5.51
Acquisition_2635_0_0.png,1,713.4,1020.2,24.74,13.36,158.92,8.54
Acquisition_2635_0_0.png,2,923.7,992.6,21.42,13.22,9.53,7.39
Acquisition_2635_0_0.png,3,973.5,943.9,17.71,14.15,89.06,6.11
Acquisition_2635_0_0.png,4,89.4,912.6,18.08,17.12,27.91,6.24
Acquisition_2635_0_0.png,5,338.8,901.6,39.77,15.96,152.6,13.72
Acquisition_2635_0_0.png,6,371.2,885.6,21.36,16.14,18.58,7.37
Acquisition_2635_0_0.png,7,326.8,853.6,18.02,17.7,4.61,6.22
Acquisition_2635_0_0.png,8,701.5,839.0,18.81,15.96,105.11,6.49
Acquisition_2635_0_0.png,9,379.8,836.1,20.4,11.86,92.84,7.04
Acquisition_2635_0_0.png,10,535.2,831.2,12.08,9.62,25.22,4.17
Acquisition_2635_0_0.png,11,52.6,820.1,20.4,18.01,72.2,7.04
Acquisition_2635_0_0.png,12,268.7,816.5,19.92,16.29,146.18,6.87
Acquisition_2635_0_0.png,13,970.6,805.8,20.02,16.2,139.65,6.91
Acquisition_2635_0_0.png,14,338.2,808.2,41.81,14.91,40.81,14.43
Acquisition_2635_0_0.png,15,163.5,793.6,16.48,15.34,100.22,5.69
Acquisition_2635_0_0.png,16,144.5,778.1,17.17,15.98,147.94,5.92
Acquisition_2635_0_0.png,17,893.6,717.5,17.08,15.7,31.81,5.89
Acquisition_2635_0_0.png,18,552.0,711.2,13.24,7.59,118.69,4.57
Acquisition_2635_0_0.png,19,244.0,706.8,17.9,16.3,56.23,6.18
Acquisition_2635_0_0.png,20,655.5,698.1,13.39,11.7,142.54,4.62
Acquisition_2635_0_0.png,21,611.9,645.8,20.51,12.82,155.22,7.08
Acquisition_2635_0_0.png,22,650.4,618.0,16.2,13.28,53.32,5.59
Acquisition_2635_0_0.png,23,698.9,597.2,20.08,10.84,46.55,6.93
Acquisition_2635_0_0.png,24,667.4,595.3,20.12,12.75,179.16,6.94
Acquisition_2635_0_0.png,25,358.0,585.1,23.07,14.54,74.3,7.96
Acquisition_2635_0_0.png,26,469.6,582.3,18.25,16.27,102.29,6.3
Acquisition_2635_0_0.png,27,867.1,514.5,21.25,11.51,169.75,7.33
Acquisition_2635_0_0.png,28,709.7,515.0,18.21,16.09,8.38,6.28
Acquisition_2635_0_0.png,29,824.9,479.8,15.82,14.82,143.39,5.46
Acquisition_2635_0_0.png,30,809.6,460.0,19.76,14.88,9.36,6.82
Acquisition_2635_0_0.png,31,936.1,448.6,17.37,16.08,134.77,5.99
Acquisition_2635_0_0.png,32,863.3,442.5,19.0,14.79,140.8,6.56
Acquisition_2635_0_0.png,33,353.5,426.3,18.82,13.42,152.82,6.49
Acquisition_2635_0_0.png,34,755.7,421.8,18.25,13.28,102.9,6.3
Acquisition_2635_0_0.png,35,792.7,407.5,19.66,16.37,116.21,6.78
Acquisition_2635_0_0.png,36,839.8,391.5,17.93,15.26,114.34,6.19
Acquisition_2635_0_0.png,37,910.7,383.8,16.56,15.62,79.96,5.71
Acquisition_2635_0_0.png,38,746.4,365.6,16.42,16.23,138.35,5.67
Acquisition_2635_0_0.png,39,1007.5,331.4,16.92,10.39,124.75,5.84
Acquisition_2635_0_0.png,40,870.4,332.1,17.7,14.6,170.78,6.11
Acquisition_2635_0_0.png,41,520.5,336.0,32.7,12.8,156.54,11.28
Acquisition_2635_0_0.png,42,695.9,305.0,18.7,14.2,137.85,6.45
Acquisition_2635_0_0.png,43,472.3,276.5,22.46,14.43,96.96,7.75
Acquisition_2635_0_0.png,44,633.5,209.6,18.41,14.87,101.25,6.35
Acquisition_2635_0_0.png,45,892.0,203.2,18.48,16.14,157.31,6.37
Acquisition_2635_0_0.png,46,437.3,156.7,18.37,16.78,148.25,6.34
Acquisition_2635_0_0.png,47,514.5,145.8,21.89,17.38,127.46,7.55
Acquisition_2635_0_0.png,48,615.9,110.7,18.49,15.49,22.34,6.38
Acquisition_2635_0_0.png,49,270.5,110.8,17.46,15.76,134.24,6.02
Acquisition_2635_0_0.png,50,537.9,105.3,19.01,15.14,68.83,6.56
Acquisition_2635_0_0.png,51,177.5,100.4,19.46,18.24,112.7,6.71
Acquisition_2635_0_0.png,52,234.7,87.4,18.7,16.03,72.83,6.45
Acquisition_2635_0_0.png,53,156.8,76.3,17.79,17.0,139.9,6.14
Acquisition_2635_0_0.png,54,547.0,74.0,18.06,16.68,148.22,6.23
Acquisition_2635_0_0.png,55,182.0,33.8,18.65,17.99,115.74,6.43
Acquisition_2635_0_0.png,56,203.5,28.2,21.27,14.79,154.24,7.34
Acquisition_2635_0_0.png,57,553.0,18.0,15.41,13.2,100.38,5.32
Acquisition_2635_0_0.png,58,109.0,15.9,22.18,14.44,124.59,7.65
Acquisition_2635_0_1.png,1,972.3,1016.7,18.66,17.78,65.25,6.44
Acquisition_2635_0_1.png,2,127.7,986.5,19.59,17.74,11.37,6.76
Acquisition_2635_0_1.png,3,555.2,978.8,20.58,16.89,76.39,7.1
Acquisition_2635_0_1.png,4,320.2,968.2,20.92,14.2,88.2,7.22
Acquisition_2635_0_1.png,5,137.6,930.5,18.32,16.78,67.75,6.32
Acquisition_2635_0_1.png,6,191.6,917.5,21.9,16.03,17.36,7.56
Acquisition_2635_0_1.png,7,63.9,891.6,18.68,15.48,132.66,6.44
Acquisition_2635_0_1.png,8,69.9,863.6,17.87,16.32,5.19,6.16
Acquisition_2635_0_1.png,9,824.7,850.2,15.6,14.08,150.35,5.38
Acquisition_2635_0_1.png,10,795.7,844.7,20.82,14.04,95.61,7.18
Acquisition_2635_0_1.png,11,52.7,819.7,20.52,14.2,2.01,7.08
Acquisition_2635_0_1.png,12,209.1,812.4,18.78,16.24,161.48,6.48
Acquisition_2635_0_1.png,13,19.6,780.3,15.49,14.9,112.47,5.34
Acquisition_2635_0_1.png,14,501.2,760.7,17.89,14.98,5.98,6.17
Acquisition_2635_0_1.png,15,556.9,735.5,18.36,16.04,57.53,6.34
Acquisition_2635_0_1.png,16,651.8,727.5,18.58,15.55,124.07,6.41
Acquisition_2635_0_1.png,17,207.0,708.9,19.03,8.06,139.42,6.57
Acquisition_2635_0_1.png,18,967.9,699.3,16.37,11.85,79.02,5.65
Acquisition_2635_0_1.png,19,544.7,684.1,19.86,12.89,177.68,6.85
Acquisition_2635_0_1.png,20,986.4,649.9,18.69,16.52,175.11,6.45
Acquisition_2635_0_1.png,21,893.0,644.5,15.91,13.51,37.19,5.49
Acquisition_2635_0_1.png,22,557.1,642.9,21.7,16.14,143.09,7.49
Acquisition_2635_0_1.png,23,283.1,624.0,17.44,14.03,146.16,6.02
Acquisition_2635_0_1.png,24,822.1,590.3,17.82,16.11,62.3,6.15
Acquisition_2635_0_1.png,25,280.5,580.9,17.17,11.72,99.85,5.92
Acquisition_2635_0_1.png,26,776.3,568.7,13.73,12.83,10.83,4.74
Acquisition_2635_0_1.png,27,72.1,551.2,16.81,15.42,15.35,5.8
Acquisition_2635_0_1.png,28,349.1,541.6,18.55,16.13,82.25,6.4
Acquisition_2635_0_1.png,29,251.6,467.8,19.2,11.55,84.4,6.62
Acquisition_2635_0_1.png,30,187.0,457.1,37.86,16.88,129.18,13.06
Acquisition_2635_0_1.png,31,870.7,435.4,21.8,14.87,75.91,7.52
Acquisition_2635_0_1.png,32,300.1,357.8,16.85,12.09,109.74,5.81
Acquisition_2635_0_1.png,33,627.1,306.7,18.36,16.88,89.66,6.33
Acquisition_2635_0_1.png,34,728.0,299.9,15.44,9.44,132.57,5.33
Acquisition_2635_0_1.png,35,321.1,282.8,16.74,15.27,79.28,5.78
Acquisition_2635_0_1.png,36,667.5,274.3,15.73,12.04,97.5,5.43
Acquisition_2635_0_1.png,37,170.4,273.6,15.27,9.11,38.27,5.27
Acquisition_2635_0_1.png,38,515.9,272.7,15.95,15.52,149.19,5.5
Acquisition_2635_0_1.png,39,179.1,254.1,14.72,9.37,13.28,5.08
Acquisition_2635_0_1.png,40,143.2,227.3,17.64,16.11,50.35,6.08
Acquisition_2635_0_1.png,41,96.8,221.9,20.49,17.76,70.27,7.07
Acquisition_2635_0_1.png,42,314.4,205.1,25.12,18.17,29.82,8.67
Acquisition_2635_0_1.png,43,513.4,178.0,16.55,12.44,134.53,5.71
Acquisition_2635_0_1.png,44,323.9,160.0,9.13,9.09,117.75,3.15
Acquisition_2635_0_1.png,45,650.9,158.9,21.28,14.1,33.79,7.34
Acquisition_2635_0_1.png,46,254.1,118.0,13.71,10.66,117.81,4.73
Acquisition_2635_0_1.png,47,391.1,79.3,15.48,14.27,92.5,5.34
Acquisition_2635_0_1.png,48,304.0,64.9,16.2,15.58,127.46,5.59
Acquisition_2635_0_1.png,49,48.3,40.7,17.47,14.43,23.21,6.03
Acquisition_2635_0_1.png,50,472.8,36.6,16.25,11.5,2.34,5.61
Acquisition_2635_0_1.png,51,420.5,18.9,17.17,15.43,117.11,5.92
Acquisition_2635_0_1.png,52,339.9,11.6,19.51,15.7,142.74,6.73
Acquisition_2635_1_0.png,1,245.2,986.8,21.02,16.5,26.35,7.25
Acquisition_2635_1_0.png,2,365.0,974.2,22.12,16.3,43.59,7.63
Acquisition_2635_1_0.png,3,436.6,959.5,20.26,14.22,42.76,6.99
Acquisition_2635_1_0.png,4,201.4,914.1,20.7,15.67,113.25,7.14
Acquisition_2635_1_0.png,5,814.9,900.9,15.13,12.93,172.74,5.22
Acquisition_2635_1_0.png,6,560.8,894.4,17.05,13.33,57.24,5.88
Acquisition_2635_1_0.png,7,325.3,870.8,18.04,15.45,81.15,6.22
Acquisition_2635_1_0.png,8,111.2,846.1,20.73,12.88,106.5,7.15
Acquisition_2635_1_0.png,9,588.3,826.6,20.46,10.85,157.18,7.06
Acquisition_2635_1_0.png,10,848.5,763.5,19.55,13.03,65.41,6.75
Acquisition_2635_1_0.png,11,390.5,744.9,20.43,13.96,60.27,7.05
Acquisition_2635_1_0.png,12,215.9,723.3,23.69,12.36,16.63,8.17
Acquisition_2635_1_0.png,13,612.9,681.1,23.47,17.14,103.31,8.1
Acquisition_2635_1_0.png,14,640.6,654.2,17.66,13.7,93.19,6.09
Acquisition_2635_1_0.png,15,572.1,649.9,17.33,16.41,18.26,5.98
Acquisition_2635_1_0.png,16,288.6,643.8,19.84,10.58,33.91,6.84
Acquisition_2635_1_0.png,17,883.1,638.2,21.62,13.07,160.06,7.46
Acquisition_2635_1_0.png,18,242.7,628.2,21.24,15.6,124.21,7.33
Acquisition_2635_1_0.png,19,753.4,624.1,18.79,15.85,169.72,6.48
Acquisition_2635_1_0.png,20,542.0,620.5,22.11,14.49,41.29,7.63
Acquisition_2635_1_0.png,21,453.4,608.1,21.82,15.63,11.32,7.53
Acquisition_2635_1_0.png,22,516.9,601.4,19.89,13.87,25.38,6.86
Acquisition_2635_1_0.png,23,999.2,572.6,14.78,11.15,51.09,5.1
Acquisition_2635_1_0.png,24,644.3,565.9,19.92,10.01,9.97,6.87
Acquisition_2635_1_0.png,25,997.8,535.3,16.81,15.46,133.21,5.8
Acquisition_2635_1_0.png,26,910.8,532.0,15.89,8.94,165.13,5.48
Acquisition_2635_1_0.png,27,414.2,526.6,18.07,13.28,61.17,6.23
Acquisition_2635_1_0.png,28,937.9,507.2,22.45,12.95,118.78,7.74
Acquisition_2635_1_0.png,29,405.0,497.5,20.63,12.97,175.39,7.12
Acquisition_2635_1_0.png,30,525.9,464.9,21.06,16.22,46.45,7.27
Acquisition_2635_1_0.png,31,884.7,461.1,19.41,15.19,102.3,6.7
Acquisition_2635_1_0.png,32,128.0,462.6,19.08,17.53,155.23,6.58
Acquisition_2635_1_0.png,33,419.2,450.8,20.02,12.34,127.21,6.91
Acquisition_2635_1_0.png,34,198.0,428.6,13.94,7.18,84.52,4.81
Acquisition_2635_1_0.png,35,115.7,431.1,15.51,15.18,55.39,5.35
Acquisition_2635_1_0.png,36,360.6,431.7,18.26,16.42,168.12,6.3
Acquisition_2635_1_0.png,37,148.1,418.9,13.61,9.19,174.25,4.7
Acquisition_2635_1_0.png,38,609.5,401.4,21.24,15.33,3.01,7.33
Acquisition_2635_1_0.png,39,494.7,374.0,19.5,14.92,160.6,6.73
Acquisition_2635_1_0.png,40,475.9,367.3,17.71,16.11,132.64,6.11
Acquisition_2635_1_0.png,41,169.2,326.9,15.85,12.26,82.06,5.47
Acquisition_2635_1_0.png,42,146.1,274.1,21.82,10.06,4.5,7.53
Acquisition_2635_1_0.png,43,730.7,262.3,22.19,11.19,0.01,7.66
Acquisition_2635_1_0.png,44,758.0,256.8,17.63,14.17,162.29,6.08
Acquisition_2635_1_0.png,45,49.6,248.6,15.86,15.01,16.02,5.47
Acquisition_2635_1_0.png,46,715.5,232.3,22.6,15.06,116.32,7.8
Acquisition_2635_1_0.png,47,501.6,216.9,15.3,10.02,31.99,5.28
Acquisition_2635_1_0.png,48,810.3,209.8,10.95,9.85,10.12,3.78
Acquisition_2635_1_0.png,49,783.8,208.0,20.14,13.24,38.66,6.95
Acquisition_2635_1_0.png,50,832.4,166.2,18.06,14.18,95.19,6.23
Acquisition_2635_1_0.png,51,904.2,153.3,18.05,16.69,0.19,6.23
Acquisition_2635_1_0.png,52,949.6,127.0,15.95,15.54,137.55,5.5
Acquisition_2635_1_0.png,53,893.6,118.0,13.64,12.79,170.02,4.7
Acquisition_2635_1_1.png,1,165.7,1021.2,18.05,14.13,123.82,6.23
Acquisition_2635_1_1.png,2,17.7,985.8,17.97,12.03,92.18,6.2
Acquisition_2635_1_1.png,3,873.1,986.7,18.34,13.01,136.39,6.33
Acquisition_2635_1_1.png,4,818.0,981.0,17.63,14.95,174.83,6.08
Acquisition_2635_1_1.png,5,972.7,952.4,17.67,13.56,90.61,6.1
Acquisition_2635_1_1.png,6,384.4,930.8,13.78,12.13,31.69,4.76
Acquisition_2635_1_1.png,7,234.3,924.2,14.63,11.2,75.75,5.05
Acquisition_2635_1_1.png,8,988.2,915.4,18.4,15.72,171.78,6.35
Acquisition_2635_1_1.png,9,265.1,902.9,14.25,12.55,177.48,4.92
Acquisition_2635_1_1.png,10,762.1,883.5,17.85,15.19,139.1,6.16
Acquisition_2635_1_1.png,11,14.1,880.7,22.54,13.81,174.69,7.78
Acquisition_2635_1_1.png,12,70.5,859.3,16.35,15.15,145.82,5.64
Acquisition_2635_1_1.png,13,607.9,854.4,15.47,13.08,124.61,5.34
Acquisition_2635_1_1.png,14,262.3,826.0,22.03,11.02,99.2,7.6
Acquisition_2635_1_1.png,15,866.8,811.9,17.09,13.2,3.01,5.89
Acquisition_2635_1_1.png,16,691.7,810.2,13.93,11.97,168.49,4.81
Acquisition_2635_1_1.png,17,807.0,772.0,16.42,13.01,23.36,5.66
Acquisition_2635_1_1.png,18,953.8,761.9,20.01,11.03,6.53,6.9
Acquisition_2635_1_1.png,19,925.8,737.7,17.62,14.56,73.8,6.08
Acquisition_2635_1_1.png,20,942.5,718.2,16.92,16.77,124.27,5.84
Acquisition_2635_1_1.png,21,902.6,702.0,16.1,15.12,179.28,5.55
Acquisition_2635_1_1.png,22,335.8,696.2,17.53,14.66,26.21,6.05
Acquisition_2635_1_1.png,23,144.8,682.3,17.1,16.71,38.82,5.9
Acquisition_2635_1_1.png,24,724.0,680.9,21.42,12.91,123.76,7.39
Acquisition_2635_1_1.png,25,724.7,645.3,18.77,14.01,48.7,6.47
Acquisition_2635_1_1.png,26,873.8,586.1,15.59,13.66,170.1,5.38
Acquisition_2635_1_1.png,27,314.9,546.1,20.19,13.48,109.98,6.97
Acquisition_2635_1_1.png,28,594.2,517.9,21.47,14.42,85.98,7.41
Acquisition_2635_1_1.png,29,189.9,510.4,20.58,14.6,12.64,7.1
Acquisition_2635_1_1.png,30,888.6,495.7,17.99,14.68,31.14,6.21
Acquisition_2635_1_1.png,31,1009.0,488.4,19.18,13.24,20.88,6.62
Acquisition_2635_1_1.png,32,816.6,445.0,16.25,12.38,88.55,5.6
Acquisition_2635_1_1.png,33,861.4,444.7,19.9,15.38,11.81,6.87
Acquisition_2635_1_1.png,34,251.7,430.8,15.85,8.73,178.05,5.47
Acquisition_2635_1_1.png,35,388.4,427.6,17.8,16.01,122.68,6.14
Acquisition_2635_1_1.png,36,967.3,418.2,17.58,14.76,61.1,6.06
Acquisition_2635_1_1.png,37,409.0,403.7,20.72,13.77,96.39,7.15
Acquisition_2635_1_1.png,38,405.8,336.8,17.6,11.16,37.89,6.07
Acquisition_2635_1_1.png,39,878.2,273.6,18.92,14.72,161.49,6.53
Acquisition_2635_1_1.png,40,916.5,262.2,19.12,13.07,143.37,6.6
Acquisition_2635_1_1.png,41,810.2,258.4,20.75,10.78,178.96,7.16
Acquisition_2635_1_1.png,42,168.0,243.9,19.57,14.37,5.65,6.75
Acquisition_2635_1_1.png,43,923.0,218.0,18.77,15.3,15.57,6.47
Acquisition_2635_1_1.png,44,679.9,215.8,16.74,14.29,0.74,5.78
Acquisition_2635_1_1.png,45,665.1,192.0,20.57,12.71,159.81,7.1
Acquisition_2635_1_1.png,46,682.9,180.9,22.78,13.75,21.08,7.86
Acquisition_2635_1_1.png,47,187.8,154.8,16.19,14.32,77.79,5.58
Acquisition_2635_1_1.png,48,89.9,153.3,16.86,13.69,13.14,5.82
Acquisition_2635_1_1.png,49,794.8,134.6,16.03,15.01,158.51,5.53
Acquisition_2635_1_1.png,50,245.5,119.7,13.68,10.03,17.91,4.72
Acquisition_2635_1_1.png,51,660.1,102.3,19.14,16.56,155.65,6.6
Acquisition_2635_1_1.png,52,363.9,100.4,18.8,16.65,6.82,6.49
Acquisition_2635_1_1.png,53,623.3,57.1,20.07,14.34,50.41,6.93
Acquisition_2635_1_1.png,54,656.3,38.6,12.18,10.7,160.4,4.2
Acquisition_2635_1_1.png,55,739.9,31.8,13.09,11.27,145.41,4.52
Acquisition_2635_1_1.png,56,199.9,28.3,14.74,12.87,108.58,5.08
Acquisition_2635_1_1.png,57,703.0,12.3,15.97,11.31,136.75,5.51
Acquisition_2635_1_1.png,58,284.3,8.5,22.27,13.82,111.96,7.68
Acquisition_2635_2_0.png,1,455.6,1006.9,16.06,15.02,150.34,5.54
Acquisition_2635_2_0.png,2,75.6,995.5,16.51,15.43,19.52,5.69
Acquisition_2635_2_0.png,3,358.0,972.1,20.4,15.33,118.56,7.04
Acquisition_2635_2_0.png,4,942.5,968.9,18.29,14.79,16.76,6.31
Acquisition_2635_2_0.png,5,333.5,970.6,18.78,14.44,171.72,6.48
Acquisition_2635_2_0.png,6,141.7,947.7,17.93,14.64,163.08,6.19
Acquisition_2635_2_0.png,7,684.4,937.9,19.57,12.47,2.33,6.75
Acquisition_2635_2_0.png,8,207.5,926.8,20.98,12.94,4.22,7.24
Acquisition_2635_2_0.png,9,650.8,913.5,23.28,8.32,141.48,8.03
Acquisition_2635_2_0.png,10,116.8,914.5,17.33,16.43,103.28,5.98
Acquisition_2635_2_0.png,11,944.5,909.2,19.73,16.12,46.85,6.81
Acquisition_2635_2_0.png,12,223.7,881.7,19.38,15.81,36.12,6.68
